Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Male,42.0,20.0,No,Never had,Never had,Have now,Have now,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.122365377402328,13.815511557963774,15.607270193858982,-0.6931461805614454,0.7901578780993581,2.0,1.0,1,1,1,Mature_Informal
Male,29.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,No,Yes - always,12.765691290604371,13.304686600863562,13.710151153416941,-0.5389953102591907,0.8678150997543691,1.0,0.0,1,0,0,Young_Hustlers
Male,26.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,13.444448325847754,15.580241526037272,15.929353647134382,-2.135793200189518,0.7941501256383455,1.0,0.0,1,0,1,Young_Hustlers
Male,31.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,No,No,8.853808274977197,10.404293143019792,10.596659732783579,-1.550484868042595,0.7634791809875751,1.0,0.0,1,0,0,Young_Hustlers
Male,43.0,12.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Have now,No,No,No,12.031725210748633,12.948012371209098,13.304686600863562,-0.916287160460465,0.8411037268039334,3.0,0.0,1,0,0,Mature_Informal
Female,41.0,8.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,13.487007879880162,15.201805169084134,15.971913256520972,-1.7147972892039718,0.7946663217064326,2.0,1.0,1,1,1,Formal_High_Earners
Female,35.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,No,Yes,Yes - always,12.206077645517674,11.918397239722838,10.308985993422082,0.2876804057948359,1.079325560454084,0.0,0.0,1,1,0,Young_Hustlers
Female,42.0,5.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,No,Yes - always,14.403297778421795,15.201805169084134,16.48273883399067,-0.7985073906623388,0.8238582018063613,2.0,1.0,1,0,0,Formal_High_Earners
Female,45.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,No,Have now,No,No,No,9.90353755128617,10.714439990727769,11.002116507732017,-0.8109024394415982,0.8251492597081608,2.0,0.0,1,0,0,Young_Hustlers
Male,54.0,7.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,12.54254845357358,10.203629181337648,12.388398368982115,2.338919272235932,0.9368221730413866,1.0,1.0,0,0,1,Formal_High_Earners
Male,42.0,8.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - always,No,Yes - always,13.957010988293153,10.545367754151743,16.496532155171714,3.41164323414141,0.7977015596297846,1.0,1.0,1,0,1,Formal_High_Earners
Female,36.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Used to have but don't have now,Yes - sometimes,No,No,13.270785106659046,15.607270193858982,15.76142084987672,-2.336485087199936,0.7917458326187574,2.0,0.0,0,0,1,Young_Hustlers
Female,71.0,20.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Have now,Yes,Never had,No,No,No,9.15915233520675,7.313886831633462,8.987321812850125,1.8452655035732883,0.9170779220733816,2.0,0.0,0,0,0,Mature_Informal
Male,44.0,20.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,10.165890277802454,9.210440366976517,10.165890277802454,0.9554499108259371,0.9104415344302659,2.0,0.0,0,0,1,Mature_Informal
Female,23.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,No,No,Yes - always,11.002116507732017,11.407576060361786,11.695255355062795,-0.4054595526297682,0.8666321550865408,0.0,0.0,1,0,0,Young_Hustlers
Male,23.0,1.0,No,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,13.304686600863562,12.899222326086994,15.803385043104912,0.405464274776568,0.7917860935004283,1.0,3.0,2,1,1,Formal_High_Earners
Male,31.0,5.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,No,No,11.51293546492023,12.611541086966115,11.002116507732017,-1.098605622045886,0.9592421017995745,0.0,1.0,1,0,1,Young_Hustlers
Male,22.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - always,No,No,13.017005083966255,13.377007146164305,15.501909696719672,-0.3600020621980491,0.7888181018560438,4.0,0.0,1,0,1,Young_Hustlers
Male,35.0,8.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,Yes - always,11.51293546492023,11.156264806643742,11.51293546492023,0.3566706582764869,0.920082701393012,2.0,0.0,0,0,1,Young_Hustlers
Male,33.0,10.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,No,No,12.793862088206213,9.61587214452889,10.12667110305036,3.177989943677323,1.1498373565386322,1.0,0.0,1,0,0,Young_Hustlers
Male,35.0,17.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Yes,Yes - always,14.508658238524095,12.611541086966115,14.508658238524095,1.89711715155798,0.9355198893018377,2.0,1.0,1,1,0,Formal_High_Earners
Female,73.0,2.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,12.100717685412471,11.338583982516495,11.695255355062795,0.7621337028959765,0.953168514297491,2.0,1.0,1,1,1,Formal_High_Earners
Female,37.0,6.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,Yes,No,13.652992804936396,15.520258832020865,15.894952224644102,-1.8672660270844688,0.8081107672516075,1.0,0.0,0,1,1,Young_Hustlers
Male,27.0,2.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,10.778977123006351,11.715057818961629,13.263864675787632,-0.9360806959552779,0.7556841969556298,2.0,1.0,1,0,1,Young_Hustlers
Male,46.0,25.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Have now,Yes,Have now,Yes - always,No,Yes - always,14.81614280591917,13.384729180332174,11.461642696843066,1.4314136255869965,1.1889397863792528,4.0,0.0,1,0,1,Mature_Informal
Female,22.0,1.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - always,No,No,12.611541086966115,12.100717685412471,15.096444681204078,0.5108234015536439,0.7834985511858215,2.0,1.0,1,0,1,Young_Hustlers
Male,34.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,No,No,12.154784614286667,11.51293546492023,12.611541086966115,0.641849149366438,0.8929763747270042,2.0,0.0,1,0,1,Young_Hustlers
Male,23.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,11.849404844423074,11.289794413577894,11.695255355062795,0.5596104308451793,0.9333727060241919,1.0,0.0,0,0,1,Young_Hustlers
Male,35.0,15.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,No,Yes,Yes - always,12.948012371209098,10.819798284210286,15.43291683846023,2.1282140869988115,0.7879314730605265,4.0,0.0,1,1,0,Mature_Informal
Male,59.0,35.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,12.660331092405906,9.90353755128617,10.308985993422082,2.7567935411197357,1.1194930385243946,2.0,0.0,1,0,1,Mature_Informal
Male,25.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Have now,Yes,Used to have but don't have now,Yes - always,Yes,No,13.641158361294979,11.51293546492023,11.608244735642321,2.1282228963747496,1.0819236656100677,4.0,0.0,0,1,1,Young_Hustlers
Male,31.0,3.0,No,Never had,Never had,Never had,Have now,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,Yes - always,11.849404844423074,12.206077645517674,12.54254845357358,-0.3566728010946001,0.8749759976894361,2.0,0.0,0,1,1,Young_Hustlers
Male,33.0,15.0,No,Never had,Never had,Have now,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,No,14.403297778421795,13.527829818844937,14.220976332738882,0.8754679595768575,0.9462794937432274,1.0,1.0,1,1,1,Formal_High_Earners
Female,52.0,3.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,Yes - always,13.081543466215237,12.611541086966115,13.081543466215237,0.4700023792491219,0.9289850574690748,1.0,0.0,0,1,1,Young_Hustlers
Female,51.0,21.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,10.819798284210286,11.918397239722838,9.90353755128617,-1.0985989555125517,0.9923199909495422,1.0,0.0,1,1,1,Mature_Informal
Male,27.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,No,11.695255355062795,10.463131911491967,10.714439990727769,1.2321234435708277,0.998362308767627,2.0,0.0,0,0,0,Young_Hustlers
Female,61.0,20.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,No,No,12.206077645517674,10.12667110305036,10.308985993422082,2.0794065424673143,1.079325560454084,2.0,0.0,0,0,0,Mature_Informal
Male,37.0,6.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.592368256649284,14.508658238524095,14.731801689838349,-0.9162899818748116,0.8640058223864473,4.0,0.0,1,1,1,Young_Hustlers
Male,47.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,12.611541086966115,11.156264806643742,11.695255355062795,1.4552762803223729,0.9934058618156668,1.0,0.0,1,1,1,Young_Hustlers
Male,42.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,13.161586013632684,15.46416937585933,15.646490900602007,-2.3025833622266454,0.7906522817464614,0.0,0.0,1,0,1,Young_Hustlers
Male,36.0,7.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,No,12.899222326086994,11.918397239722838,15.38412668421143,0.9808250863641561,0.787299962622807,4.0,1.0,1,0,1,Formal_High_Earners
Male,28.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,No,11.002116507732017,12.388398368982115,10.596659732783579,-1.3862818612500973,0.9487315107322847,1.0,0.0,0,1,1,Young_Hustlers
Female,58.0,22.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,Yes,No,12.206077645517674,12.429220196836383,13.017005083966255,-0.22314255131870908,0.8708049667100384,2.0,0.0,0,1,1,Mature_Informal
Female,39.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,No,No,12.07254696717504,11.461642696843066,14.557448378884015,0.6109042703319734,0.7759978804468347,2.0,0.0,0,0,1,Young_Hustlers
Male,20.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,No,No,9.210440366976517,8.517393171418904,9.90353755128617,0.6930471955576127,0.8447203784692852,1.0,0.0,0,0,0,Young_Hustlers
Female,35.0,1.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Have now,Never had,No,Have now,Yes - sometimes,Yes,No,11.744045122410057,9.90353755128617,10.596659732783579,1.8405075711238865,1.0127092967304907,2.0,1.0,1,1,1,Young_Hustlers
Male,30.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,Yes - always,13.304686600863562,11.289794413577894,15.789591722875162,2.0148921872856675,0.7924365774026801,0.0,0.0,0,0,1,Young_Hustlers
Male,57.0,12.0,Yes,Have now,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,No,Yes - always,10.819798284210286,13.304686600863562,14.220976332738882,-2.484888316653276,0.7108478488950752,2.0,2.0,0,0,0,Formal_High_Earners
Female,32.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Yes,Yes - always,13.304686600863562,13.527829818844937,15.789591722875162,-0.22314321798137549,0.7924365774026801,2.0,0.0,1,1,0,Young_Hustlers
Male,68.0,7.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,No,12.611541086966115,12.206077645517674,9.210440366976517,0.4054634414484415,1.2351613283747727,3.0,2.0,1,0,1,Formal_High_Earners
Female,35.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,No,Yes - always,14.220976332738882,15.894952224644102,16.705882371415992,-1.6739758919052203,0.8031780644661308,2.0,0.0,1,0,0,Young_Hustlers
Female,60.0,21.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Never had,No,No,No,10.491301994830229,9.923339198238729,12.976183182038383,0.5679627965915,0.7506557304080859,2.0,0.0,0,0,0,Mature_Informal
Male,47.0,19.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,11.002116507732017,14.151983508870947,14.417091092943783,-3.1498670011389294,0.7136311539838766,1.0,0.0,1,1,1,Mature_Informal
Female,33.0,14.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Never had,Yes - sometimes,Yes,No,11.918397239722838,9.210440366976517,9.90353755128617,2.707956872746321,1.0930761859316893,3.0,0.0,0,1,1,Mature_Informal
Male,20.0,5.0,No,Never had,Have now,Have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,Yes - always,12.611541086966115,11.51293546492023,9.90353755128617,1.098605622045886,1.1566467330117527,1.0,2.0,2,1,1,Formal_High_Earners
Male,24.0,2.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,Yes - always,12.388398368982115,14.508658238524095,14.873301199334291,-2.1202598695419805,0.7804550681304826,1.0,1.0,1,0,1,Young_Hustlers
Male,33.0,11.0,No,Never had,Never had,Used to have but don't have now,Used to have but don't have now,Don't know,No,Yes,Never had,Used to have but don't have now,No,Used to have but don't have now,Yes - sometimes,No,No,11.849404844423074,3.713572066704308,10.203629181337648,8.135832777718765,1.0576398640684324,1.0,0.0,0,0,1,Young_Hustlers
Male,22.0,5.0,No,Don't know,Don't know,Don't know,Don't know,No,No,No,Never had,Never had,No,Used to have but don't have now,No,Yes,Yes - always,12.429220196836383,11.918397239722838,9.61587214452889,0.510822957113545,1.170814797655795,0.0,0.0,0,1,0,Young_Hustlers
Male,31.0,26.0,No,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,No,14.220976332738882,14.403297778421795,13.815511557963774,-0.18232144568291275,0.9598707595820198,1.0,3.0,2,0,1,Formal_High_Earners
Male,20.0,5.0,Yes,Never had,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,Yes,No,14.953343880298434,14.66566191468422,15.096444681204078,0.28768196561421355,0.9289842680452007,1.0,3.0,1,0,1,Formal_High_Earners
Male,38.0,4.0,No,Never had,Never had,Never had,Never had,Don't know,No,No,Never had,Never had,No,Never had,No,No,No,12.206077645517674,12.206077645517674,12.206077645517674,0.0,0.9242772890753513,0.0,0.0,0,0,0,Young_Hustlers
Female,41.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,Yes,No,11.552155793461898,9.680406499268875,14.03705362919324,1.8717492941930232,0.7682459661535228,1.0,0.0,0,1,1,Young_Hustlers
Male,25.0,7.0,No,Never had,Never had,Have now,Have now,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,No,12.611541086966115,12.04355959836804,12.611541086966115,0.5679814885980754,0.9265329330741571,3.0,1.0,1,0,1,Young_Hustlers
Female,30.0,5.0,Yes,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Never had,No,No,No,11.407576060361786,11.002116507732017,13.8924725250259,0.4054595526297682,0.765996112545586,2.0,1.0,0,0,0,Young_Hustlers
Female,31.0,12.0,No,Never had,Never had,Never had,Never had,Don't know,No,Yes,Never had,Never had,Yes,Have now,No,No,No,12.793862088206213,10.308985993422082,14.417091092943783,2.4848760947841306,0.8298492894072481,2.0,0.0,1,0,0,Young_Hustlers
Male,35.0,25.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,Yes,Yes - always,12.873904582205107,12.429220196836383,11.156264806643742,0.4446843853687241,1.059034562587774,2.0,0.0,1,1,1,Mature_Informal
Female,40.0,10.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,No,8.517393171418904,10.714439990727769,11.002116507732017,-2.1970468193088646,0.7096575979688099,3.0,0.0,1,0,1,Mature_Informal
Male,30.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,No,Have now,Yes - sometimes,No,No,13.592368256649284,9.692828247710418,10.043292972227004,3.8995400089388657,1.2308256505403776,2.0,0.0,1,0,1,Young_Hustlers
Female,46.0,5.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,Yes,No,10.308985993422082,8.853808274977197,12.793862088206213,1.4551777184448849,0.747360378659744,1.0,0.0,0,1,1,Young_Hustlers
Male,42.0,2.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,Yes - always,13.710151153416941,11.918397239722838,13.45883704259595,1.7917539136941034,0.9482194946264786,1.0,0.0,0,0,1,Young_Hustlers
Female,36.0,5.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,No,Never had,No,Yes,No,14.953343880298434,12.611541086966115,15.38412668421143,2.3418027933323184,0.9126726232352823,0.0,1.0,0,1,0,Formal_High_Earners
Male,35.0,15.0,No,Never had,Never had,Used to have but don't have now,Used to have but don't have now,No,No,Yes,Used to have but don't have now,Have now,No,Never had,No,No,No,11.225256725762893,12.468440756144114,11.156264806643742,-1.2431840303812205,0.9234133102816231,2.0,0.0,0,0,0,Mature_Informal
Female,23.0,5.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,13.122365377402328,9.61587214452889,10.308985993422082,3.5064932328734386,1.1603485392089976,2.0,1.0,1,1,1,Young_Hustlers
Female,28.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Used to have but don't have now,Have now,No,Never had,Yes - sometimes,No,No,9.90353755128617,9.392745258631441,14.220976332738882,0.5107922926547293,0.6506506110245107,2.0,0.0,0,0,1,Young_Hustlers
Male,36.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,Yes,No,11.918397239722838,9.61587214452889,11.51293546492023,2.302525095193948,0.9524861111236314,1.0,0.0,1,1,0,Young_Hustlers
Male,21.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,10.819798284210286,9.392745258631441,9.61587214452889,1.4270530255788447,1.0192095512177484,1.0,0.0,0,0,1,Young_Hustlers
Female,36.0,3.0,No,Never had,Never had,Never had,Never had,Don't know,No,No,Never had,Never had,No,Never had,Yes - sometimes,No,No,9.90353755128617,11.695255355062795,12.367345048436391,-1.7917178037766242,0.7408754330348202,0.0,0.0,0,0,1,Young_Hustlers
Male,38.0,8.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,14.690979711984754,12.611541086966115,17.011936294903045,2.079438625018639,0.8156246764064982,2.0,0.0,1,1,1,Young_Hustlers
Male,35.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Never had,No,Yes,No,12.031725210748633,11.51293546492023,14.51662640420502,0.5187897458284034,0.775408577697535,3.0,0.0,0,1,0,Young_Hustlers
Female,28.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Have now,Yes,Have now,No,Yes,No,11.849404844423074,9.90353755128617,10.12667110305036,1.945867293136903,1.064955073685478,3.0,0.0,1,1,0,Young_Hustlers
Male,25.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,Yes - always,12.765691290604371,15.894952224644102,17.011936294903045,-3.1292609340397313,0.7087350899756826,2.0,0.0,0,0,1,Young_Hustlers
Female,27.0,1.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,No,No,Yes - always,13.017005083966255,12.206077645517674,12.154784614286667,0.8109274384485818,0.989526280029642,1.0,0.0,1,0,0,Young_Hustlers
Male,55.0,20.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,Yes,Yes - always,14.45736497045232,13.592368256649284,14.220976332738882,0.8649967138030359,0.9498316438056534,1.0,0.0,1,1,0,Mature_Informal
Male,31.0,20.0,No,Never had,Never had,Never had,Never had,Don't know,Yes,Yes,Never had,Have now,Yes,Used to have but don't have now,No,No,Yes - always,11.51293546492023,11.289794413577894,16.20885010555098,0.22314105134233486,0.6690124787132962,4.0,0.0,0,0,0,Mature_Informal
Male,45.0,8.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,No,Yes,No,14.914123179965662,12.429220196836383,12.765691290604371,2.4849029831292793,1.0834271134748708,1.0,0.0,0,1,0,Young_Hustlers
Female,32.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,Yes - always,11.918397239722838,9.90353755128617,14.297937324492327,2.014859688436667,0.7790852444297328,4.0,0.0,1,0,1,Young_Hustlers
Female,48.0,7.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,No,No,12.976183182038383,14.467836264837162,15.461087709915464,-1.4916530827987788,0.7882943952860465,1.0,0.0,0,0,0,Mature_Informal
Female,24.0,2.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,No,No,11.695255355062795,13.122365377402328,14.180154365996387,-1.4271100223395337,0.770430594649302,2.0,1.0,1,0,1,Young_Hustlers
Female,24.0,4.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,No,No,12.611541086966115,10.596659732783579,13.122365377402328,2.0148813541825366,0.8930190339889,4.0,2.0,1,0,1,Formal_High_Earners
Male,30.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - always,Yes,No,13.304686600863562,12.506180941677357,15.424948670398354,0.7985056591862048,0.8100291128971232,2.0,0.0,0,1,1,Young_Hustlers
Male,25.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,Yes - sometimes,No,No,12.100717685412471,6.90875477931522,8.699681400989514,5.191962906097251,1.2475376442960298,1.0,0.0,1,0,1,Young_Hustlers
Female,33.0,2.0,No,Never had,Used to have but don't have now,Never had,Never had,No,No,Yes,Never had,Never had,No,Have now,No,No,Yes - always,13.122365377402328,9.105090961257085,9.61587214452889,4.017274416145243,1.2361080840791034,1.0,0.0,1,0,0,Young_Hustlers
Male,65.0,15.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,No,Never had,Yes - sometimes,No,No,11.472113887062386,10.085850775128717,14.03705362919324,1.386263111933669,0.7629229881038792,3.0,0.0,0,0,1,Mature_Informal
Female,32.0,6.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,Yes - always,12.206077645517674,11.918397239722838,10.308985993422082,0.2876804057948359,1.079325560454084,2.0,0.0,0,0,1,Young_Hustlers
Female,22.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,No,Never had,Yes - sometimes,No,No,11.338583982516495,12.724869415131389,12.948012371209098,-1.3862854326148941,0.8129175455795496,1.0,0.0,0,0,1,Young_Hustlers
Male,44.0,10.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,No,No,5.5254529391317835,12.154784614286667,5.5254529391317835,-6.629331675154884,0.8467539327418625,1.0,0.0,1,0,1,Mature_Informal
Male,44.0,3.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Yes,Yes - always,14.914123179965662,15.894952224644102,17.011936294903045,-0.9808290446784405,0.8280133204882592,2.0,1.0,1,1,1,Formal_High_Earners
Female,29.0,4.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,No,Yes,No,13.567050480716235,15.607270193858982,16.0498169172714,-2.040219713142747,0.7957299803596638,1.0,0.0,0,1,0,Young_Hustlers
Male,43.0,7.0,Yes,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,No,Have now,No,No,No,14.340239678615058,14.409942317461288,15.607270193858982,-0.06970263884623051,0.8634916823306564,1.0,1.0,1,0,0,Formal_High_Earners
Female,39.0,9.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Have now,Yes - sometimes,No,Yes - always,9.472781556562168,10.768506042432708,14.403297778421795,-1.2957244858705401,0.6149839919236268,1.0,0.0,1,0,1,Young_Hustlers
Male,41.0,7.0,No,Never had,Never had,Never had,Never had,No,No,No,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,10.819798284210286,10.463131911491967,11.112462823634855,0.356666372718319,0.8932781418406326,1.0,0.0,0,0,1,Young_Hustlers
Male,50.0,15.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Never had,Yes - sometimes,No,Yes - always,12.25486757159303,11.407576060361786,14.739769856312924,0.8472915112312442,0.7785925514455877,2.0,0.0,0,0,1,Mature_Informal
Female,23.0,5.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,No,No,12.899222326086994,12.611541086966115,12.899222326086994,0.28768123912087873,0.9280535287126724,2.0,1.0,0,0,1,Young_Hustlers
Male,22.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Have now,No,Have now,Yes - sometimes,No,No,10.373522431293592,9.90353755128617,12.85840043573314,0.4699848800074218,0.74853677950783,2.0,0.0,1,0,1,Young_Hustlers
