Gender,customer_age,years_in_operation,has_insurance,active_loan_holder,has_internet_banking,has_debit_card,credit_card_ownership,compliance_income_tax,current_problem_cash_flow,liquidity_constraint,uses_informal_lender,uses_friends_family_savings,funding_access_barrier,mobile_wallet_access,extends_customer_credit,inventory_shrinkage_risk,financial_tracking,log_gross_income,log_operating_expense,log_business_sales,profit_margin,revenue_efficiency,financial_stress_score,formality_score,digital_access_score,insurance_gap,extends_credit,subcluster
Male,48.0,1.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,8.699681400989514,8.294299608857235,8.987321812850125,0.4053817921322782,0.8710725021192491,2.0,1.0,0,0,0,Young_Mainstream
Female,58.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,8.517393171418904,9.04793908261736,9.680406499268875,-0.5305459111984554,0.7974783705097704,2.0,0.0,1,0,1,Young_Mainstream
Male,29.0,16.0,No,Never had,Never had,Never had,Never had,Yes,No,No,Never had,Never had,Yes,Never had,Yes - always,Not Surveyed,Yes - always,7.601402334583733,10.463131911491967,11.849404844423074,-2.8617295769082336,0.5915762190248766,1.0,1.0,0,0,1,Established_Formal
Male,37.0,8.0,No,Have now,Never had,Have now,Never had,Yes,Yes,Yes,Have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.601402334583733,10.043292972227004,10.12667110305036,-2.4418906376432705,0.683169500040297,4.0,2.0,1,0,1,Established_Formal
Male,30.0,3.0,No,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,8.612685172875459,8.699681400989514,9.472781556562168,-0.08699622811405483,0.822387550657811,2.0,3.0,2,0,0,Established_Formal
Female,50.0,9.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.803505257608338,6.3473892096560105,6.803505257608338,0.4561160479523272,0.8718524602741813,2.0,0.0,1,0,1,Young_Mainstream
Female,46.0,6.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.398594934535208,7.937731775260109,8.517393171418904,-1.5391368407249013,0.6723054117119416,2.0,0.0,0,0,0,Young_Mainstream
Female,37.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,7.313886831633462,8.648396877031582,8.853808274977197,-1.3345100453981198,0.7422396120905231,3.0,0.0,0,0,0,Young_Mainstream
Female,37.0,3.0,No,Never had,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,7.550135342488429,8.281723990411392,9.036106025364846,-0.7315886479229627,0.7522972877534896,2.0,0.0,1,0,0,Young_Mainstream
Male,34.0,12.0,No,Have now,Never had,Have now,Have now,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.589699882202986,9.15915233520675,12.092349482427034,-0.5694524530037643,0.6560854408700557,3.0,1.0,1,0,1,Established_Formal
Female,43.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,6.90875477931522,5.5254529391317835,6.398594934535208,1.383301840183437,0.9337928134254914,2.0,0.0,0,0,1,Young_Mainstream
Female,35.0,1.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,7.313886831633462,6.68586094706836,7.601402334583733,0.6280258845651021,0.8503133032420136,3.0,2.0,1,0,0,Young_Mainstream
Male,63.0,6.0,Yes,Never had,Have now,Used to have but don't have now,Never had,Yes,No,No,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,8.160803920954665,8.853808274977197,9.61587214452889,-0.6930043540225324,0.7687360783786855,1.0,3.0,1,0,0,Established_Formal
Male,35.0,1.0,No,Used to have but don't have now,Have now,Have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,7.313886831633462,7.496097345175956,8.071218539969863,-0.1822105135424943,0.8062739090020601,3.0,2.0,2,0,1,Young_Mainstream
Female,41.0,0.0,No,Never had,Never had,Have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.216358332386156,10.584081267024454,10.61890979160975,-2.367722934638298,0.7071539825809952,3.0,1.0,1,0,1,Young_Mainstream
Male,40.0,11.0,Yes,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,9.90353755128617,10.373522431293592,10.571342565808699,-0.4699848800074218,0.8558676311726695,2.0,4.0,1,0,0,Established_Formal
Female,70.0,4.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.601402334583733,8.699681400989514,8.987321812850125,-1.0982790664057802,0.7611051768456522,3.0,0.0,1,0,1,Young_Mainstream
Female,29.0,2.0,Yes,Never had,Have now,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,10.778977123006351,12.933623668263472,13.06896471037963,-2.154646545257121,0.7661528296431057,3.0,3.0,2,0,0,Established_Formal
Female,39.0,4.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,6.68586094706836,7.696667081526462,8.294299608857235,-1.010806134458102,0.7193507018750398,3.0,0.0,1,0,0,Young_Mainstream
Female,56.0,20.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,6.90875477931522,10.596659732783579,11.51293546492023,-3.687904953468358,0.5521290187009898,3.0,1.0,0,0,1,Established_Formal
Female,45.0,12.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,7.601402334583733,11.982935344196433,12.388398368982115,-4.381533009612699,0.567760394118124,3.0,0.0,1,0,0,Young_Mainstream
Male,52.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.517393171418904,11.002116507732017,11.608244735642321,-2.484723336313113,0.6755415484076888,2.0,0.0,1,0,1,Young_Mainstream
Male,54.0,7.0,No,Never had,Have now,Have now,Have now,Yes,No,Yes,Never had,Used to have but don't have now,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,9.210440366976517,11.51293546492023,12.429220196836383,-2.302495097943712,0.6858507219314407,2.0,3.0,1,0,1,Established_Formal
Female,32.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,6.68586094706836,8.294299608857235,8.987321812850125,-1.6084386617888757,0.6694348166959073,2.0,0.0,1,0,0,Young_Mainstream
Male,32.0,5.0,No,Have now,Used to have but don't have now,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,8.517393171418904,9.61587214452889,10.819798284210286,-1.0984789731099855,0.7206039364307117,2.0,1.0,1,0,1,Young_Mainstream
Male,36.0,10.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - always,Not Surveyed,Yes - always,8.160803920954665,12.100717685412471,12.468440756144114,-3.939913764457806,0.6059204676110574,3.0,2.0,1,0,1,Established_Formal
Male,60.0,0.0,No,Used to have but don't have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.937731775260109,7.496097345175956,10.918736348043124,0.4416344300841528,0.6659876973084788,3.0,0.0,1,0,1,Young_Mainstream
Female,50.0,13.0,No,Never had,Have now,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,8.412054873292933,8.24301946898925,8.909370405197466,0.16903540430368302,0.8488990247938264,2.0,2.0,2,0,1,Established_Formal
Male,53.0,10.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,7.601402334583733,5.303304908059076,7.313886831633462,2.2980974265246576,0.9143018769104724,3.0,0.0,1,0,1,Young_Mainstream
Female,64.0,4.0,No,Have now,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.68586094706836,5.993961427306569,6.90875477931522,0.6918995197617903,0.8453746681531646,2.0,0.0,1,0,1,Young_Mainstream
Female,77.0,3.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Never had,Yes,Never had,No,Not Surveyed,No,7.0909098220799835,5.993961427306569,7.313886831633462,1.0969483947734142,0.8528994880108087,2.0,0.0,0,0,0,Young_Mainstream
Male,35.0,3.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,7.824445930877619,6.55250788703459,7.0909098220799835,1.2719380438430292,0.9670662636141133,2.0,1.0,1,0,0,Young_Mainstream
Male,48.0,6.0,Yes,Used to have but don't have now,Have now,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,9.105090961257085,10.819798284210286,10.915106645867503,-1.7147073229532008,0.7641636144662615,2.0,3.0,1,0,0,Established_Formal
Female,58.0,10.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.313886831633462,8.412054873292933,8.853808274977197,-1.0981680416594708,0.7422396120905231,2.0,0.0,0,0,1,Young_Mainstream
Female,38.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,No,Not Surveyed,No,8.216358332386156,8.517393171418904,9.433563920090563,-0.30103483903274864,0.7874929789393419,2.0,0.0,1,0,0,Young_Mainstream
Female,38.0,0.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,8.987321812850125,8.406485069431817,9.210440366976517,0.5808367434183079,0.880209030152871,2.0,1.0,1,0,0,Young_Mainstream
Female,32.0,4.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.294299608857235,7.313886831633462,8.77971129020447,0.9804127772237736,0.8481129312237419,3.0,0.0,1,0,1,Young_Mainstream
Male,58.0,8.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Never had,Yes,Never had,No,Not Surveyed,No,8.294299608857235,6.90875477931522,7.601402334583733,1.385544829542015,0.9642962026678222,2.0,0.0,0,0,0,Young_Mainstream
Female,32.0,4.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,7.313886831633462,6.803505257608338,7.496097345175956,0.5103815740251241,0.8608525225745268,2.0,0.0,1,0,0,Young_Mainstream
Female,53.0,3.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,No,8.160803920954665,7.824445930877619,8.517393171418904,0.3363579900770457,0.8574620984937211,3.0,0.0,1,0,1,Young_Mainstream
Female,52.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Used to have but don't have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.2166061010848646,8.412054873292933,8.922791623969637,-2.195448772208068,0.6264976970863665,3.0,0.0,0,0,1,Young_Mainstream
Male,52.0,10.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,11.225256725762893,10.463131911491967,11.225256725762893,0.7621248142709263,0.9182021267583976,2.0,0.0,0,0,1,Established_Formal
Male,42.0,1.0,No,Have now,Never had,Used to have but don't have now,Never had,No,Yes,No,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.2166061010848646,5.017279836814924,6.803505257608338,1.1993262642699403,0.7966427772985399,2.0,0.0,1,0,1,Young_Mainstream
Female,34.0,1.0,No,Never had,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,6.90875477931522,10.308985993422082,10.904137815028022,-3.400231214106862,0.5803658262922217,2.0,1.0,0,0,0,Young_Mainstream
Female,30.0,6.0,Yes,Never had,Have now,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Never had,Yes - always,Not Surveyed,Yes - always,9.105090961257085,14.403297778421795,14.648420115681892,-5.29820681716471,0.5818536883562142,3.0,3.0,1,0,1,Established_Formal
Female,24.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,6.2166061010848646,5.993961427306569,6.55250788703459,0.22264467377829522,0.8231181210359182,2.0,0.0,1,0,1,Young_Mainstream
Male,61.0,6.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,8.160803920954665,8.699681400989514,9.61587214452889,-0.5388774800348486,0.7687360783786855,3.0,0.0,1,0,1,Young_Mainstream
Female,79.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,8.071218539969863,8.160803920954665,10.181157167204903,-0.0895853809848024,0.7218589649775514,2.0,0.0,1,0,0,Established_Formal
Male,24.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.55250788703459,9.210440366976517,10.085850775128717,-2.657932479941927,0.5910694650279116,3.0,0.0,0,0,0,Young_Mainstream
Female,48.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,7.601402334583733,10.203629181337648,11.002116507732017,-2.602226846753915,0.6333384890645537,3.0,0.0,0,0,1,Young_Mainstream
Male,27.0,1.0,No,Used to have but don't have now,Never had,Used to have but don't have now,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,6.293419278846481,8.476579508530941,8.922791623969637,-2.18316022968446,0.6342387825260795,2.0,0.0,0,0,1,Young_Mainstream
Male,49.0,9.0,No,Never had,Never had,Never had,Never had,No,No,No,Used to have but don't have now,Used to have but don't have now,Yes,Have now,Yes - always,Not Surveyed,Yes - always,9.210440366976517,8.748463629942055,9.210440366976517,0.46197673703446185,0.9020610312524535,1.0,0.0,1,0,1,Established_Formal
Female,49.0,6.0,No,Never had,Have now,Have now,Have now,Yes,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,10.308985993422082,8.294299608857235,9.210440366976517,2.014686384564847,1.0096514570286597,3.0,3.0,1,0,1,Established_Formal
Female,76.0,1.0,No,Never had,Never had,Never had,Never had,No,Yes,No,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,7.496097345175956,5.198497031265826,5.564520407322694,2.29760031391013,1.1419108906743731,2.0,0.0,0,0,0,Young_Mainstream
Male,37.0,2.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,No,6.90875477931522,10.12667110305036,10.596659732783579,-3.217916323735139,0.5957538583101026,2.0,0.0,0,0,0,Young_Mainstream
Female,55.0,11.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,7.601402334583733,10.308985993422082,10.645448706505872,-2.707583658838349,0.6527358907464954,3.0,0.0,0,0,0,Young_Mainstream
Female,30.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,8.922791623969637,8.517393171418904,8.922791623969637,0.4053984525507328,0.8992219087233086,2.0,0.0,0,0,1,Young_Mainstream
Male,59.0,0.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,7.313886831633462,8.987321812850125,9.61587214452889,-1.673434981216663,0.6889576976869324,2.0,0.0,1,0,1,Young_Mainstream
Female,50.0,3.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,6.398594934535208,5.5254529391317835,7.601402334583733,0.8731419954034241,0.743901364642405,3.0,1.0,1,0,0,Young_Mainstream
Female,53.0,0.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,5.707110264748875,7.00397413672268,7.244941546337007,-1.2968638719738044,0.6921953579263861,3.0,0.0,1,0,1,Young_Mainstream
Female,46.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Used to have but don't have now,Yes,Never had,No,Not Surveyed,Yes - sometimes,7.313886831633462,6.2166061010848646,6.621405651764134,1.0972807305485972,0.9596506426528431,3.0,0.0,0,0,0,Young_Mainstream
Male,42.0,1.0,Yes,Never had,Have now,Have now,Never had,Yes,No,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Never had,Yes - always,Not Surveyed,Yes - always,10.463131911491967,11.51293546492023,12.429220196836383,-1.0498035534282621,0.7791317558376801,2.0,4.0,1,0,1,Established_Formal
Male,53.0,20.0,Yes,Never had,Have now,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,9.61587214452889,11.719947764402807,12.04355959836804,-2.1040756198739174,0.7372122672504208,2.0,4.0,2,0,1,Established_Formal
Female,51.0,25.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Used to have but don't have now,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - sometimes,6.68586094706836,7.783640596221253,5.303304908059076,-1.0977796491528933,1.0606913428097327,2.0,1.0,1,0,1,Established_Formal
Female,46.0,2.0,No,Have now,Never had,Have now,Never had,No,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,No,6.478509642208569,3.9318256327243257,6.90875477931522,2.546684009484243,0.8191567222633638,2.0,1.0,1,0,0,Young_Mainstream
Male,37.0,5.0,No,Used to have but don't have now,Used to have but don't have now,Have now,Have now,Yes,No,Yes,Used to have but don't have now,Never had,Yes,Have now,No,Not Surveyed,Yes - always,10.596659732783579,10.819798284210286,13.8924725250259,-0.22313855142670747,0.7115446891022651,2.0,2.0,1,0,0,Established_Formal
Female,43.0,1.0,No,Have now,Never had,Never had,Never had,No,Yes,Yes,Never had,Have now,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,9.259225769705994,8.33110454805304,11.744045122410057,0.9281212216529546,0.7265531219301709,4.0,0.0,1,0,1,Young_Mainstream
Female,55.0,0.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,7.313886831633462,6.398594934535208,6.803505257608338,0.9152918970982542,0.9372566033068918,2.0,0.0,1,0,1,Young_Mainstream
Female,48.0,8.0,No,Never had,Have now,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,8.517393171418904,10.545367754151743,10.819798284210286,-2.0279745827328384,0.7206039364307117,3.0,1.0,2,0,0,Established_Formal
Female,55.0,6.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,8.987321812850125,7.741099090035366,9.008835995765454,1.2462227228147587,0.8979387629742848,3.0,1.0,1,0,0,Established_Formal
Female,42.0,6.0,No,Used to have but don't have now,Never had,Never had,Never had,No,Yes,No,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,5.707110264748875,5.707110264748875,6.621405651764134,0.0,0.7488264666017147,2.0,0.0,1,0,1,Young_Mainstream
Female,24.0,2.0,No,Never had,Have now,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,7.783640596221253,10.596659732783579,11.289794413577894,-2.8130191365623256,0.6333418065660891,2.0,2.0,2,0,0,Young_Mainstream
Male,33.0,3.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,7.313886831633462,8.517393171418904,9.116139576577355,-1.2035063397854424,0.7229918860123128,3.0,0.0,0,0,0,Young_Mainstream
Female,51.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,7.601402334583733,7.824445930877619,6.2166061010848646,-0.22304359629388593,1.053320941743103,2.0,0.0,0,0,1,Young_Mainstream
Male,64.0,30.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,7.783640596221253,10.596659732783579,12.206077645517674,-2.8130191365623256,0.5893983668090221,2.0,1.0,0,0,0,Established_Formal
Female,74.0,15.0,No,Never had,Never had,Never had,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.160803920954665,9.417435838868785,9.90353755128617,-1.2566319179141203,0.74845469945596,3.0,1.0,1,0,1,Established_Formal
Female,32.0,4.0,No,Have now,Used to have but don't have now,Used to have but don't have now,Never had,No,No,Yes,Used to have but don't have now,Have now,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,6.2166061010848646,6.2166061010848646,4.61512051684126,0.0,1.1071189091025897,3.0,0.0,1,0,1,Young_Mainstream
Female,58.0,31.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Used to have but don't have now,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,7.170888478512505,8.517393171418904,8.922791623969637,-1.3465046929063993,0.7226684536225072,2.0,0.0,0,0,0,Established_Formal
Male,59.0,15.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - sometimes,6.2166061010848646,6.90875477931522,7.601402334583733,-0.6921486782303559,0.7227433224568164,3.0,0.0,1,0,1,Young_Mainstream
Female,38.0,3.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,6.55250788703459,8.517393171418904,8.77971129020447,-1.964885284384314,0.6700103604896493,2.0,1.0,1,0,1,Young_Mainstream
Female,71.0,20.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,No,6.803505257608338,7.496097345175956,8.294299608857235,-0.6925920875676184,0.7320083862074735,3.0,0.0,0,0,1,Established_Formal
Male,38.0,3.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Used to have but don't have now,Yes,Have now,Yes - sometimes,Not Surveyed,No,8.517393171418904,8.987321812850125,9.90353755128617,-0.4699286414312205,0.78115869563949,2.0,0.0,1,0,1,Young_Mainstream
Female,37.0,5.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,7.696667081526462,8.412054873292933,8.630700432209832,-0.7153877917664708,0.7991804060050498,3.0,0.0,0,0,1,Young_Mainstream
Female,43.0,2.0,No,Used to have but don't have now,Never had,Never had,Never had,No,Yes,Yes,Used to have but don't have now,Used to have but don't have now,Yes,Used to have but don't have now,Yes - sometimes,Not Surveyed,Yes - always,7.313886831633462,5.303304908059076,5.564520407322694,2.010581923574386,1.114154024637482,3.0,0.0,0,0,1,Young_Mainstream
Female,40.0,5.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,6.398594934535208,6.55250788703459,7.601402334583733,-0.15391295249938253,0.743901364642405,2.0,0.0,0,0,0,Young_Mainstream
Male,67.0,36.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,Yes - always,8.006700845440367,11.695255355062795,12.429220196836383,-3.6885545096224277,0.596214875330331,3.0,2.0,1,0,1,Established_Formal
Female,32.0,1.0,No,Never had,Never had,Used to have but don't have now,Never had,No,Yes,No,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - sometimes,8.24301946898925,7.313886831633462,7.824445930877619,0.9291326373557878,0.9341118449313741,2.0,0.0,0,0,1,Young_Mainstream
Male,41.0,3.0,No,Never had,Never had,Have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - sometimes,8.476579508530941,9.61587214452889,10.596659732783579,-1.1392926359979487,0.7309500928588757,3.0,2.0,0,0,0,Established_Formal
Male,33.0,12.0,No,Never had,Never had,Never had,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.006700845440367,8.160803920954665,8.343077871169383,-0.15410307551429803,0.8569660828951483,2.0,1.0,1,0,1,Young_Mainstream
Male,51.0,14.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Never had,No,Not Surveyed,Yes - always,9.210440366976517,9.546884034617925,10.12667110305036,-0.336443667641408,0.8277804099423312,3.0,0.0,0,0,0,Established_Formal
Female,77.0,15.0,No,Have now,Never had,Have now,Never had,Yes,No,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,No,6.2166061010848646,10.434145214930487,11.982935344196433,-4.217539113845622,0.47882901179691856,2.0,2.0,1,0,1,Established_Formal
Male,28.0,2.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - always,7.313886831633462,7.601402334583733,9.116139576577355,-0.2875155029502716,0.7229918860123128,3.0,0.0,1,0,0,Young_Mainstream
Male,54.0,4.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,No,Not Surveyed,Yes - sometimes,9.61587214452889,9.61587214452889,10.463131911491967,0.0,0.8388520884845466,3.0,0.0,1,0,0,Young_Mainstream
Female,33.0,1.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,No,7.783640596221253,6.803505257608338,5.303304908059076,0.9801353386129152,1.2348507187506506,2.0,0.0,1,0,1,Young_Mainstream
Female,47.0,7.0,No,Never had,Never had,Never had,Never had,No,No,Yes,Never had,Never had,Yes,Have now,Yes - always,Not Surveyed,No,7.696667081526462,8.630700432209832,9.04793908261736,-0.9340333506833698,0.765994600309776,2.0,0.0,1,0,1,Young_Mainstream
Female,41.0,5.0,No,Never had,Never had,Never had,Never had,No,Yes,Yes,Never had,Never had,Yes,Have now,Yes - sometimes,Not Surveyed,Yes - always,8.77971129020447,6.90875477931522,7.313886831633462,1.8709565108892487,1.0560296847917867,3.0,0.0,1,0,1,Young_Mainstream
Male,54.0,30.0,Yes,Never had,Have now,Used to have but don't have now,Never had,Yes,Yes,Yes,Never had,Never had,Yes,Never had,Yes - sometimes,Not Surveyed,Yes - always,10.308985993422082,14.220976332738882,14.508658238524095,-3.9119903393168,0.6647245580416602,3.0,3.0,1,0,1,Established_Formal
